humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,esg_impact_score,esg_impact_level
77.14,69.61,14,35808,0.0,0.0,1.0,0.0,0.36,1,,,Low,,Low ESG Impact
8.9,58.97,14,32403,0.0,0.0,0.0,1.0,0.13,0,,,Low,,Low ESG Impact
64.62,40.37,8,78742,1.0,0.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
31.16,47.05,16,27158,0.0,0.0,0.0,1.0,0.185,0,,,Low,,Low ESG Impact
19.67,56.68,8,38467,0.0,0.0,0.0,1.0,0.315,1,,,Low,,Low ESG Impact
55.34,78.69,4,41306,0.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
99.03,83.07,4,47389,0.0,0.0,1.0,0.0,0.46,1,,,Low,,Low ESG Impact
26.47,69.41,2,42682,0.0,0.0,1.0,0.0,0.145,0,,,Low,,Low ESG Impact
37.5,93.72,2,28128,0.0,0.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
27.78,40.56,17,48474,0.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
6.79,76.73,12,34995,1.0,0.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
71.12,94.41,9,24249,0.0,0.0,1.0,0.0,0.27,0,,,Low,,Low ESG Impact
66.52,75.33,6,42430,1.0,0.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
28.08,46.85,3,77129,1.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
86.82,85.75,10,73606,1.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
36.14,56.86,13,75451,0.0,0.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
47.79,60.38,16,29299,0.0,0.0,0.0,1.0,0.295,0,,,Low,,Low ESG Impact
7.67,56.46,7,33305,0.0,0.0,1.0,0.0,0.2,0,,,Low,,Low ESG Impact
71.69,91.91,8,71756,0.0,0.0,1.0,0.0,0.29,0,,,Low,,Low ESG Impact
41.73,53.12,5,36400,1.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
9.98,40.25,7,55785,0.0,0.0,0.0,0.0,0.455,1,,,Low,,Low ESG Impact
86.76,78.02,9,37672,0.0,0.0,0.0,1.0,0.12,0,,,Low,,Low ESG Impact
19.86,84.76,12,64405,0.0,0.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
83.84,57.28,9,34839,0.0,0.0,1.0,0.0,0.27,0,,,Low,,Low ESG Impact
58.54,35.02,8,40094,0.0,1.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
97.12,70.13,8,46403,1.0,0.0,0.0,0.0,0.4,1,,,Low,,Low ESG Impact
77.98,60.69,1,44087,0.0,0.0,0.0,1.0,0.38,1,,,Low,,Low ESG Impact
64.6,46.28,7,76387,0.0,1.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
77.66,60.34,7,73584,0.0,0.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
7.7,42.14,12,34999,0.0,1.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
84.12,85.51,3,42933,0.0,0.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
9.65,85.35,16,72430,0.0,0.0,1.0,0.0,0.215,0,,,Low,,Low ESG Impact
13.73,67.0,14,75032,0.0,0.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
57.36,84.54,14,34035,1.0,0.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
79.6,89.4,2,68581,0.0,0.0,0.0,0.0,0.34,1,,,Low,,Low ESG Impact
59.2,44.21,6,70087,0.0,1.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
64.88,79.35,7,56151,0.0,0.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
66.97,63.1,5,72520,0.0,1.0,0.0,0.0,0.39,1,,,Low,,Low ESG Impact
53.25,42.75,15,56810,0.0,0.0,0.0,0.0,0.295,0,,,Low,,Low ESG Impact
72.53,88.77,4,38098,0.0,0.0,0.0,1.0,0.425,1,,,Low,,Low ESG Impact
25.69,41.48,11,75713,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
71.32,79.34,6,39520,0.0,0.0,0.0,1.0,0.245,0,,,Low,,Low ESG Impact
26.81,60.02,3,50382,0.0,1.0,0.0,0.0,0.295,0,,,Low,,Low ESG Impact
7.11,50.17,10,54331,0.0,1.0,0.0,0.0,0.4,1,,,Low,,Low ESG Impact
64.71,39.24,16,65167,0.0,0.0,0.0,1.0,0.31,1,,,Low,,Low ESG Impact
52.15,37.45,6,59736,0.0,0.0,0.0,0.0,0.11,0,,,Low,,Low ESG Impact
88.42,90.06,15,23029,0.0,1.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
65.35,93.19,7,49264,0.0,0.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
76.1,44.22,4,65109,0.0,0.0,1.0,0.0,0.2,0,,,Low,,Low ESG Impact
23.94,94.52,6,26813,0.0,0.0,1.0,0.0,0.09,0,,,Low,,Low ESG Impact
28.04,66.67,15,48229,1.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
51.7,61.33,14,79701,1.0,0.0,0.0,0.0,0.09,0,,,Low,,Low ESG Impact
37.35,53.91,6,42975,0.0,0.0,1.0,0.0,0.28,0,,,Low,,Low ESG Impact
87.33,91.6,7,40475,0.0,0.0,1.0,0.0,0.355,1,,,Low,,Low ESG Impact
33.88,60.55,6,70424,0.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
18.43,56.76,8,63329,0.0,0.0,1.0,0.0,0.135,0,,,Low,,Low ESG Impact
41.45,64.3,17,42520,0.0,0.0,0.0,1.0,0.14,0,,,Low,,Low ESG Impact
50.63,50.36,11,36693,0.0,0.0,1.0,0.0,0.24,0,,,Low,,Low ESG Impact
97.0,35.2,5,63584,0.0,1.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
81.59,66.82,17,72025,0.0,0.0,1.0,0.0,0.345,1,,,Low,,Low ESG Impact
96.92,45.71,16,42007,0.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
71.94,41.58,7,70710,1.0,0.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
57.01,86.5,7,46946,0.0,0.0,0.0,0.0,0.42,1,,,Low,,Low ESG Impact
48.89,90.1,4,55049,0.0,0.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
96.8,93.41,5,73479,0.0,0.0,1.0,0.0,0.325,1,,,Low,,Low ESG Impact
97.54,65.91,17,25142,1.0,0.0,0.0,0.0,0.22,0,,,Low,,Low ESG Impact
54.53,75.59,10,60962,1.0,0.0,0.0,0.0,0.13,0,,,Low,,Low ESG Impact
19.11,93.69,5,74513,0.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
37.89,47.63,12,77083,1.0,0.0,0.0,0.0,0.07,0,,,Low,,Low ESG Impact
99.15,47.69,5,58671,1.0,0.0,0.0,0.0,0.13,0,,,Low,,Low ESG Impact
93.22,94.29,2,41000,0.0,1.0,0.0,0.0,0.22,0,,,Low,,Low ESG Impact
72.93,84.37,9,55004,0.0,0.0,0.0,1.0,0.25,0,,,Low,,Low ESG Impact
92.73,51.2,4,25686,0.0,0.0,0.0,1.0,0.245,0,,,Low,,Low ESG Impact
68.02,91.14,13,30677,0.0,1.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
62.59,62.22,4,35146,0.0,0.0,1.0,0.0,0.325,1,,,Low,,Low ESG Impact
9.01,36.48,4,31040,0.0,0.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
21.69,79.91,16,73734,0.0,1.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
13.2,44.64,7,26760,1.0,0.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
36.26,83.97,9,37729,0.0,0.0,0.0,0.0,0.43,1,,,Low,,Low ESG Impact
98.33,66.43,9,36295,0.0,0.0,0.0,1.0,0.245,0,,,Low,,Low ESG Impact
41.09,74.43,1,40933,0.0,0.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
85.99,53.17,16,75753,0.0,0.0,0.0,1.0,0.29,0,,,Low,,Low ESG Impact
77.06,52.66,2,69713,1.0,0.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
31.52,50.4,12,46047,0.0,0.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
24.72,66.51,14,32866,0.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
49.04,90.45,14,34853,0.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
87.77,68.49,12,57667,1.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
94.66,40.3,17,43714,0.0,1.0,0.0,0.0,0.42,1,,,Low,,Low ESG Impact
40.65,79.06,3,61878,0.0,0.0,0.0,1.0,0.12,0,,,Low,,Low ESG Impact
77.27,74.98,3,78358,0.0,0.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
87.63,66.72,10,44516,0.0,0.0,1.0,0.0,0.16,0,,,Low,,Low ESG Impact
75.75,63.3,3,57208,0.0,1.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
23.11,85.29,9,64589,0.0,0.0,1.0,0.0,0.255,0,,,Low,,Low ESG Impact
6.72,56.07,15,56462,0.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
84.7,74.17,5,69109,1.0,0.0,0.0,0.0,0.335,1,,,Low,,Low ESG Impact
8.23,57.1,13,44733,0.0,0.0,1.0,0.0,0.34,1,,,Low,,Low ESG Impact
35.3,63.75,8,51417,0.0,1.0,0.0,0.0,0.175,0,,,Low,,Low ESG Impact
74.0,61.59,12,59844,0.0,0.0,0.0,0.0,0.55,1,,,Low,,Low ESG Impact
20.07,89.46,4,53325,0.0,1.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
67.93,55.15,4,70369,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
67.53,88.06,5,61470,0.0,0.0,0.0,1.0,0.38,1,,,Low,,Low ESG Impact
29.42,37.72,5,75964,1.0,0.0,0.0,0.0,0.43,1,,,Low,,Low ESG Impact
96.85,88.58,3,33370,0.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
39.92,36.11,5,52258,1.0,0.0,0.0,0.0,0.415,1,,,Low,,Low ESG Impact
25.48,59.5,6,77771,0.0,0.0,0.0,1.0,0.305,1,,,Low,,Low ESG Impact
45.19,77.79,11,75732,1.0,0.0,0.0,0.0,0.08,0,,,Low,,Low ESG Impact
93.73,82.94,11,60731,0.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
57.6,48.54,14,63702,0.0,0.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
9.08,80.51,4,74312,1.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
95.29,88.47,7,38331,0.0,1.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
79.75,57.9,4,57967,0.0,0.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
89.8,94.13,14,29739,0.0,0.0,0.0,1.0,0.2,0,,,Low,,Low ESG Impact
28.11,52.23,2,65659,0.0,0.0,0.0,1.0,0.17,0,,,Low,,Low ESG Impact
61.43,38.76,11,43699,0.0,0.0,1.0,0.0,0.275,0,,,Low,,Low ESG Impact
44.77,82.66,15,30134,1.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
12.33,53.85,9,76190,0.0,0.0,0.0,1.0,0.165,0,,,Low,,Low ESG Impact
7.65,40.94,7,40516,0.0,0.0,1.0,0.0,0.125,0,,,Low,,Low ESG Impact
30.52,77.46,12,35582,0.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
92.23,50.7,5,31943,0.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
75.74,41.43,12,50056,0.0,0.0,0.0,0.0,0.195,0,,,Low,,Low ESG Impact
17.0,38.69,6,59479,0.0,0.0,0.0,1.0,0.485,1,,,Low,,Low ESG Impact
6.97,49.77,12,52293,0.0,1.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
72.81,84.77,2,42185,1.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
19.59,94.74,13,40364,0.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
64.54,85.41,7,47335,0.0,1.0,0.0,0.0,0.475,1,,,Low,,Low ESG Impact
84.42,50.16,10,77712,0.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
65.26,63.85,14,30114,0.0,1.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
26.56,56.87,3,46410,0.0,0.0,0.0,1.0,0.275,0,,,Low,,Low ESG Impact
18.26,58.71,4,27883,0.0,0.0,0.0,1.0,0.45,1,,,Low,,Low ESG Impact
91.79,77.99,2,78315,0.0,0.0,1.0,0.0,0.215,0,,,Low,,Low ESG Impact
81.73,90.88,16,43173,0.0,1.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
5.87,93.86,7,29895,0.0,0.0,0.0,0.0,0.41,1,,,Low,,Low ESG Impact
74.68,48.46,4,74936,0.0,0.0,0.0,1.0,0.15,0,,,Low,,Low ESG Impact
6.11,91.9,15,78592,0.0,1.0,0.0,0.0,0.105,0,,,Low,,Low ESG Impact
37.82,66.36,14,76350,1.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
71.68,59.27,7,37693,0.0,0.0,1.0,0.0,0.115,0,,,Low,,Low ESG Impact
95.76,89.96,13,27253,0.0,0.0,1.0,0.0,0.175,0,,,Low,,Low ESG Impact
57.39,58.76,9,56425,0.0,0.0,0.0,1.0,0.205,0,,,Low,,Low ESG Impact
69.5,86.65,11,37279,1.0,0.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
99.82,44.21,10,75630,1.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
79.55,80.3,14,25752,0.0,0.0,0.0,0.0,0.27,0,,,Low,,Low ESG Impact
41.56,77.74,12,52709,1.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
57.7,45.7,5,57766,0.0,0.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
88.08,39.62,14,64462,0.0,0.0,1.0,0.0,0.2,0,,,Low,,Low ESG Impact
77.46,85.24,11,77875,0.0,0.0,0.0,0.0,0.42,1,,,Low,,Low ESG Impact
14.2,63.56,5,37813,0.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
8.95,45.64,1,24714,1.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
6.19,73.95,9,50964,0.0,0.0,1.0,0.0,0.185,0,,,Low,,Low ESG Impact
26.02,69.9,13,34439,0.0,0.0,0.0,1.0,0.165,0,,,Low,,Low ESG Impact
90.06,44.38,4,65324,0.0,0.0,1.0,0.0,0.145,0,,,Low,,Low ESG Impact
93.25,37.56,14,41006,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
19.98,70.43,5,27949,1.0,0.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
12.72,66.8,3,36408,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
35.61,94.84,11,58979,0.0,0.0,0.0,1.0,0.22,0,,,Low,,Low ESG Impact
41.88,57.99,15,40401,0.0,0.0,1.0,0.0,0.43,1,,,Low,,Low ESG Impact
45.18,77.06,5,24816,1.0,0.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
84.53,38.55,3,57173,1.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
59.65,74.27,10,46695,0.0,1.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
34.52,74.67,9,29566,0.0,0.0,0.0,1.0,0.055,0,,,Low,,Low ESG Impact
14.44,60.09,2,47405,0.0,0.0,1.0,0.0,0.32,1,,,Low,,Low ESG Impact
73.25,61.82,11,75062,0.0,0.0,1.0,0.0,0.265,0,,,Low,,Low ESG Impact
62.98,61.05,5,78924,1.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
18.24,45.18,16,66963,1.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
10.28,54.7,3,60421,0.0,1.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
12.17,93.63,11,37820,0.0,0.0,0.0,0.0,0.68,1,,,Low,,Low ESG Impact
90.54,74.01,12,59526,0.0,0.0,0.0,1.0,0.225,0,,,Low,,Low ESG Impact
35.79,81.07,6,79664,0.0,0.0,0.0,1.0,0.22,0,,,Low,,Low ESG Impact
13.85,48.59,10,24981,0.0,1.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
23.11,74.07,9,68526,0.0,0.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
33.58,75.43,7,37588,0.0,0.0,1.0,0.0,0.11,0,,,Low,,Low ESG Impact
51.21,36.99,8,25036,1.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
20.58,69.93,12,67294,1.0,0.0,0.0,0.0,0.055,0,,,Low,,Low ESG Impact
54.89,82.74,16,28255,1.0,0.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
85.07,65.9,5,23369,0.0,1.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
84.16,81.25,17,78923,1.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
47.19,66.59,3,64760,0.0,0.0,0.0,0.0,0.305,1,,,Low,,Low ESG Impact
93.81,75.65,16,36670,0.0,0.0,0.0,1.0,0.39,1,,,Low,,Low ESG Impact
32.72,68.51,7,32064,0.0,0.0,0.0,0.0,0.405,1,,,Low,,Low ESG Impact
8.73,58.41,14,38923,1.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
50.24,83.91,6,43847,0.0,1.0,0.0,0.0,0.335,1,,,Low,,Low ESG Impact
21.3,67.84,13,55510,0.0,0.0,1.0,0.0,0.16,0,,,Low,,Low ESG Impact
47.26,48.81,16,65804,1.0,0.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
85.46,83.7,2,54317,0.0,1.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
91.0,58.06,16,48823,1.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
67.43,63.44,6,68681,0.0,0.0,1.0,0.0,0.405,1,,,Low,,Low ESG Impact
8.58,86.54,14,50925,0.0,0.0,0.0,1.0,0.1,0,,,Low,,Low ESG Impact
57.23,92.57,17,42322,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
82.29,71.96,17,63501,1.0,0.0,0.0,0.0,0.31,1,,,Low,,Low ESG Impact
93.66,42.21,4,57852,0.0,0.0,1.0,0.0,0.13,0,,,Low,,Low ESG Impact
56.23,62.28,10,60572,0.0,1.0,0.0,0.0,0.135,0,,,Low,,Low ESG Impact
67.94,36.62,8,29562,0.0,1.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
71.18,76.94,12,37316,0.0,1.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
97.02,53.32,9,41322,0.0,0.0,0.0,1.0,0.155,0,,,Low,,Low ESG Impact
25.57,85.55,2,50313,0.0,0.0,0.0,1.0,0.29,0,,,Low,,Low ESG Impact
92.54,80.49,17,26609,1.0,0.0,0.0,0.0,0.22,0,,,Low,,Low ESG Impact
12.89,92.15,7,52025,0.0,1.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
57.19,67.14,10,30632,1.0,0.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
36.1,90.68,14,24988,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
14.36,68.48,9,70423,0.0,0.0,0.0,1.0,0.145,0,,,Low,,Low ESG Impact
85.73,45.39,6,30838,1.0,0.0,0.0,0.0,0.08,0,,,Low,,Low ESG Impact
72.71,81.05,12,29301,0.0,0.0,0.0,0.0,0.375,1,,,Low,,Low ESG Impact
21.17,59.39,2,63236,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
51.42,46.62,6,23899,1.0,0.0,0.0,0.0,0.385,1,,,Low,,Low ESG Impact
77.64,54.75,7,49912,0.0,0.0,1.0,0.0,0.335,1,,,Low,,Low ESG Impact
9.33,62.78,16,33452,0.0,0.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
83.75,41.05,13,51385,0.0,0.0,0.0,1.0,0.125,0,,,Low,,Low ESG Impact
76.79,48.24,9,44299,0.0,0.0,0.0,1.0,0.105,0,,,Low,,Low ESG Impact
37.68,51.78,16,78735,1.0,0.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
60.42,59.84,16,68523,0.0,1.0,0.0,0.0,0.4,1,,,Low,,Low ESG Impact
82.43,94.87,7,74378,0.0,0.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
22.61,61.62,6,56758,0.0,0.0,1.0,0.0,0.225,0,,,Low,,Low ESG Impact
73.28,89.37,17,70984,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
56.44,83.36,7,32814,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
62.98,73.94,13,61674,0.0,0.0,1.0,0.0,0.11,0,,,Low,,Low ESG Impact
34.82,66.8,9,50231,0.0,0.0,0.0,1.0,0.315,1,,,Low,,Low ESG Impact
97.32,45.52,11,67240,0.0,1.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
65.21,38.49,8,61901,1.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
67.28,74.54,12,57136,0.0,0.0,1.0,0.0,0.16,0,,,Low,,Low ESG Impact
56.55,93.79,17,29995,0.0,0.0,1.0,0.0,0.355,1,,,Low,,Low ESG Impact
65.93,35.41,9,66782,0.0,0.0,1.0,0.0,0.4,1,,,Low,,Low ESG Impact
16.2,46.32,7,43267,0.0,0.0,1.0,0.0,0.245,0,,,Low,,Low ESG Impact
12.06,71.04,3,69098,0.0,1.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
85.47,70.88,6,75971,0.0,0.0,0.0,1.0,0.395,1,,,Low,,Low ESG Impact
80.41,59.89,17,26926,0.0,0.0,0.0,1.0,0.33,1,,,Low,,Low ESG Impact
16.22,66.43,10,79413,0.0,0.0,1.0,0.0,0.295,0,,,Low,,Low ESG Impact
39.07,45.23,6,46449,1.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
71.67,52.17,11,50785,0.0,1.0,0.0,0.0,0.14,0,,,Low,,Low ESG Impact
35.72,59.44,5,79483,0.0,1.0,0.0,0.0,0.545,1,,,Low,,Low ESG Impact
77.97,41.43,12,73862,0.0,1.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
68.3,57.7,5,43317,0.0,1.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
27.68,42.67,3,48853,1.0,0.0,0.0,0.0,0.305,1,,,Low,,Low ESG Impact
77.54,67.28,6,50745,0.0,0.0,0.0,1.0,0.255,0,,,Low,,Low ESG Impact
75.44,61.34,7,30095,0.0,0.0,0.0,1.0,0.145,0,,,Low,,Low ESG Impact
17.48,91.75,10,78141,0.0,0.0,1.0,0.0,0.365,1,,,Low,,Low ESG Impact
95.65,79.77,2,46155,0.0,1.0,0.0,0.0,0.175,0,,,Low,,Low ESG Impact
74.42,89.79,8,29683,0.0,0.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
12.52,90.5,14,51863,1.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
25.88,45.88,16,52552,0.0,0.0,1.0,0.0,0.33,1,,,Low,,Low ESG Impact
66.03,74.48,2,66471,1.0,0.0,0.0,0.0,0.085,0,,,Low,,Low ESG Impact
17.97,65.82,9,43284,1.0,0.0,0.0,0.0,0.145,0,,,Low,,Low ESG Impact
96.49,38.43,3,34541,0.0,0.0,1.0,0.0,0.515,1,,,Low,,Low ESG Impact
72.62,67.96,13,53336,0.0,0.0,0.0,0.0,0.39,1,,,Low,,Low ESG Impact
94.86,52.53,15,46942,0.0,0.0,0.0,1.0,0.14,0,,,Low,,Low ESG Impact
23.11,65.89,5,28972,0.0,0.0,0.0,1.0,0.275,0,,,Low,,Low ESG Impact
66.03,67.57,10,60834,0.0,1.0,0.0,0.0,0.31,1,,,Low,,Low ESG Impact
29.46,71.53,4,31793,0.0,1.0,0.0,0.0,0.375,1,,,Low,,Low ESG Impact
48.13,92.7,2,59882,1.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
25.64,81.67,2,56534,0.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
61.65,73.21,8,39666,1.0,0.0,0.0,0.0,0.425,1,,,Low,,Low ESG Impact
9.8,67.16,15,79452,0.0,1.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
55.24,63.2,15,49468,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
54.54,91.01,14,66698,0.0,1.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
91.36,61.92,3,66904,0.0,0.0,1.0,0.0,0.215,0,,,Low,,Low ESG Impact
42.02,48.6,16,70534,1.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
51.54,57.65,7,60567,0.0,0.0,0.0,1.0,0.215,0,,,Low,,Low ESG Impact
97.25,85.47,11,51725,0.0,1.0,0.0,0.0,0.475,1,,,Low,,Low ESG Impact
96.07,58.95,17,70464,0.0,0.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
7.12,50.64,4,68207,0.0,0.0,0.0,0.0,0.305,1,,,Low,,Low ESG Impact
83.71,83.99,12,69025,0.0,0.0,1.0,0.0,0.22,0,,,Low,,Low ESG Impact
51.04,54.23,7,44810,0.0,0.0,1.0,0.0,0.265,0,,,Low,,Low ESG Impact
28.37,81.51,4,73683,0.0,0.0,0.0,1.0,0.165,0,,,Low,,Low ESG Impact
94.65,50.16,10,71720,0.0,0.0,0.0,1.0,0.375,1,,,Low,,Low ESG Impact
44.02,40.8,6,36888,1.0,0.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
99.1,54.1,9,63351,0.0,0.0,0.0,0.0,0.41,1,,,Low,,Low ESG Impact
23.93,62.5,3,51851,0.0,0.0,1.0,0.0,0.425,1,,,Low,,Low ESG Impact
72.39,75.7,1,70014,0.0,0.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
33.85,57.17,2,58284,1.0,0.0,0.0,0.0,0.095,0,,,Low,,Low ESG Impact
29.87,66.67,9,36282,0.0,0.0,1.0,0.0,0.315,1,,,Low,,Low ESG Impact
91.75,63.38,3,45913,0.0,0.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
63.85,91.61,11,72509,0.0,1.0,0.0,0.0,0.415,1,,,Low,,Low ESG Impact
86.0,68.43,5,67483,0.0,0.0,1.0,0.0,0.38,1,,,Low,,Low ESG Impact
8.51,47.68,7,66269,0.0,0.0,0.0,1.0,0.23,0,,,Low,,Low ESG Impact
40.5,86.93,15,57448,0.0,0.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
80.0,77.27,15,65337,0.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
6.13,38.3,10,69240,0.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
10.02,44.05,6,59946,0.0,0.0,1.0,0.0,0.285,0,,,Low,,Low ESG Impact
28.76,76.17,7,63452,1.0,0.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
